source_image,tag_index,detector_confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sale_classification,is_promo,sale_reason,sale_color_reason,sale_geometry_reason,sale_keyword_match,sale_baseline_color,sale_baseline_confidence,sale_baseline_source,tag_color,tag_red_ratio,tag_yellow_ratio,tag_background_lab_b,tag_background_saturation,tag_aspect_ratio,tag_area,tag_area_to_median_ratio,tag_area_to_shelf_median_ratio,sale_shelf_index,primary_price,primary_value,primary_price_confidence,secondary_price,secondary_value,secondary_price_confidence,tertiary_price,tertiary_value,tertiary_price_confidence,price_count,prices,price_values,crop_file,ocr_error,ocr_text,closest_product_index,closest_product_label,closest_product_score,closest_product_is_unknown,closest_product_is_rejected,closest_product_distance_px,preferred_product_index,preferred_product_label,preferred_product_distance_px,alignment_shelf_row_index,alignment_horizontal_offset_ratio,alignment_vertical_gap_ratio,alignment_match_cost,alignment_one_to_one_reassigned,alignment_one_to_one_rejection_count,aligned_product_index,aligned_product_label,aligned_product_score,aligned_product_is_unknown,aligned_product_is_rejected,alignment_corrected,alignment_correction_reason,alignment_consensus_label,alignment_consensus_votes,alignment_consensus_total,alignment_consensus_share,alignment_consensus_product_indices,alignment_distance_px,alignment_dx_px,alignment_dy_px,alignment_product_center_x,alignment_product_center_y,alignment_price_tag_center_x,alignment_price_tag_center_y,alignment_status
IMG_7354.HEIC,0,0.9705961346626282,673,2069,923,2172,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,yellow,0.0,0.9425806451612904,55.0,123.0,0.412,25750,1.193123899545918,0.9784735812133072,2,"2,99",2.99,0.9999679327011108,,,,,,,1,"2,99",2.99,price_tag_crops\tag_0000_price_2_99.jpg,,"PiT STOP SNACY CEBLA E SALSK | 2,99 | RS | 月810",11,__Unknown__,0.4178902208805084,True,True,285.0828826850185,11,__Unknown__,285.0828826850185,2,0.31443298969072164,0.15375302663438256,0.32980829235415987,False,0,11,__Unknown__,0.4178902208805084,True,True,False,,,,,,,285.0828826850185,-91.5,270.0,889.5,1850.5,798.0,2120.5,aligned_unknown
IMG_7354.HEIC,1,0.9697310328483582,1251,2645,1486,2740,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,yellow,0.0,0.9590286692340607,57.0,128.0,0.40425531914893614,22325,1.0344268371791308,1.0169221308675154,3,"2,59",2.59,0.9999841451644897,,,,,,,1,"2,59",2.59,price_tag_crops\tag_0001_price_2_59.jpg,," | 2,59 | RS | 对aL",42,__Unknown__,0.5028515656789144,True,True,245.93495074917675,42,__Unknown__,245.93495074917675,3,0.41420118343195267,0.524,0.46660118343195267,False,0,42,__Unknown__,0.5028515656789144,True,True,False,,,,,,,245.93495074917675,-210.0,128.0,1578.5,2564.5,1368.5,2692.5,aligned_unknown
IMG_7354.HEIC,2,0.9697264432907104,963,3184,1172,3274,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,yellow,0.0,0.9516742770167428,51.0,115.0,0.430622009569378,18810,0.8715596330275229,1.0,4,"10,99",10.99,0.9991667866706848,,,,,,,1,"10,99",10.99,price_tag_crops\tag_0002_price_10_99.jpg,,"N | 10,99 | RS | 0",24,__Unknown__,0.5802741527557373,True,True,236.16572570972275,24,__Unknown__,236.16572570972275,4,0.07547169811320754,0.1320754716981132,0.08867924528301886,False,0,24,__Unknown__,0.5802741527557373,True,True,False,,,,,,,236.16572570972275,-28.0,234.5,1095.5,2994.5,1067.5,3229.0,aligned_unknown
IMG_7354.HEIC,3,0.9694412350654602,996,645,1315,771,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,white,0.0,0.8848214285714285,39.0,85.0,0.3949843260188088,40194,1.8623853211009174,1.0328399629972247,0,"6,99",6.99,0.9982628226280212,,,,,,,1,"6,99",6.99,price_tag_crops\tag_0003_price_6_99.jpg,,"TORA BAUDUC 142G INTEGRAL | 6,99 | ",15,__Unknown__,0.5226973593235016,True,True,213.05222364481438,15,__Unknown__,213.05222364481438,0,0.0528673835125448,0.20333333333333334,0.07320071684587814,False,0,15,__Unknown__,0.5226973593235016,True,True,False,,,,,,,213.05222364481438,29.5,211.0,1126.0,497.0,1155.5,708.0,aligned_unknown
IMG_7354.HEIC,4,0.9683490991592407,1671,3832,1865,3916,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,white,0.0,0.9947712418300654,42.0,109.0,0.4329896907216495,16296,0.7550736725048651,1.1266592920353982,5,"5,99",5.99,0.8988276720046997,,,,,,,1,"5,99",5.99,price_tag_crops\tag_0004_price_5_99.jpg,,S   38 | 5.99 | 2 | 电国0,37,__Unknown__,0.681754755973816,True,True,86.53611962643113,60,Mabel__Mabel Cracker Agua e Sal,161.50696579404865,5,0.0048543689320388345,1.6533333333333333,-0.5798122977346278,False,0,60,Mabel__Mabel Cracker Agua e Sal,0.752531905968984,False,False,True,directly_above_known,,,,,,161.50696579404865,-1.5,161.5,1769.5,3712.5,1768.0,3874.0,corrected_directly_above_known
IMG_7354.HEIC,5,0.9681276082992554,1701,2061,1962,2164,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,yellow,0.0,0.9610953562566465,56.0,121.0,0.3946360153256705,26883,1.2456213511259382,1.0215264187866928,2,"4,99",4.99,0.99998939037323,,,,,,,1,"4,99",4.99,price_tag_crops\tag_0005_price_4_99.jpg,,"STAT I | 4,99 | R$",2,__Unknown__,0.4866755843162537,True,True,305.0872825930311,2,__Unknown__,305.0872825930311,2,0.2531055900621118,0.13225806451612904,0.2663313965137247,False,0,2,__Unknown__,0.4866755843162537,True,True,False,,,,,,,305.0872825930311,81.5,294.0,1750.0,1818.5,1831.5,2112.5,aligned_unknown
IMG_7354.HEIC,6,0.967783510684967,1638,621,1959,748,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,white,0.0,0.7513510338345865,30.0,64.0,0.3956386292834891,40767,1.8889352237976091,1.047563983965464,0,"6,99",6.99,0.9448575973510742,,,,,,,1,"6,99",6.99,price_tag_crops\tag_0006_price_6_99.jpg,,TOEPADAI BUDUCCO 4 TADCONAL | 6.99 | ns,16,__Unknown__,0.49833016594250995,True,True,226.64123631854818,16,__Unknown__,226.64123631854818,0,0.2088495575221239,0.18617021276595744,0.22746657879871962,False,0,16,__Unknown__,0.49833016594250995,True,True,False,,,,,,,226.64123631854818,118.0,193.5,1680.5,491.0,1798.5,684.5,aligned_unknown
IMG_7354.HEIC,7,0.9670408964157104,1423,3826,1611,3902,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,white,0.0,0.9905004240882104,42.0,110.0,0.40425531914893614,14288,0.6620331757946437,0.9878318584070797,5,"5,99",5.99,0.9974817037582397,,,,,,,1,"5,99",5.99,price_tag_crops\tag_0007_price_5_99.jpg,," | 5,99 | A3 | 美现津颗",43,Mabel__Mabel Cracker Agua e Sal,0.8761395692825318,False,False,106.68879978704419,43,Mabel__Mabel Cracker Agua e Sal,106.68879978704419,5,0.18561872909698995,0.6564625850340136,0.2512649876003913,True,0,63,Mabel__Mabel Cracker Agua e Sal,0.8654554963111878,False,False,False,,,,,,,344.5,55.5,340.0,1461.5,3524.0,1517.0,3864.0,aligned_known
IMG_7354.HEIC,8,0.9664835929870605,331,3179,536,3261,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,yellow,0.0,0.9740646258503401,58.0,139.0,0.4,16810,0.7788898155870633,0.8936735778841042,4,"7,99",7.99,0.99983811378479,,,,,,,1,"7,99",7.99,price_tag_crops\tag_0008_price_7_99.jpg,," | 7,99 | RS | 00 | l4",32,__Unknown__,0.4373564124107361,True,True,209.2868844433401,32,__Unknown__,209.2868844433401,4,0.4482758620689655,0.45,0.4932758620689655,False,0,32,__Unknown__,0.4373564124107361,True,True,False,,,,,,,209.2868844433401,195.0,76.0,238.5,3144.0,433.5,3220.0,aligned_unknown
IMG_7354.HEIC,9,0.9659010171890259,330,1507,600,1613,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.5652173913043478,image_single_palette,yellow,0.0,0.974132863021752,49.0,107.0,0.3925925925925926,28620,1.3261050875729774,0.9660922547215987,1,"7,69",7.69,0.9999517202377319,,,,,,,1,"7,69",7.69,price_tag_crops\tag_0009_price_7_69.jpg,,"TOAA LEY AIC TOASA | 7,69 | RS",18,__Unknown__,0.4044792155424754,True,True,342.94970476733175,18,__Unknown__,342.94970476733175,1,0.08873239436619719,0.09391304347826086,0.09812369871402328,False,0,18,__Unknown__,0.4044792155424754,True,True,False,,,,,,,342.94970476733175,-31.5,341.5,496.5,1218.5,465.0,1560.0,aligned_unknown
