source_image,tag_index,detector_confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sale_classification,is_promo,sale_reason,sale_color_reason,sale_geometry_reason,sale_keyword_match,sale_baseline_color,sale_baseline_confidence,sale_baseline_source,tag_color,tag_red_ratio,tag_yellow_ratio,tag_background_lab_b,tag_background_saturation,tag_aspect_ratio,tag_area,tag_area_to_median_ratio,tag_area_to_shelf_median_ratio,sale_shelf_index,primary_price,primary_value,primary_price_confidence,secondary_price,secondary_value,secondary_price_confidence,tertiary_price,tertiary_value,tertiary_price_confidence,price_count,prices,price_values,crop_file,ocr_error,ocr_text,closest_product_index,closest_product_label,closest_product_score,closest_product_is_unknown,closest_product_is_rejected,closest_product_distance_px,preferred_product_index,preferred_product_label,preferred_product_distance_px,alignment_shelf_row_index,alignment_horizontal_offset_ratio,alignment_vertical_gap_ratio,alignment_match_cost,alignment_one_to_one_reassigned,alignment_one_to_one_rejection_count,aligned_product_index,aligned_product_label,aligned_product_score,aligned_product_is_unknown,aligned_product_is_rejected,alignment_corrected,alignment_correction_reason,alignment_consensus_label,alignment_consensus_votes,alignment_consensus_total,alignment_consensus_share,alignment_consensus_product_indices,alignment_distance_px,alignment_dx_px,alignment_dy_px,alignment_product_center_x,alignment_product_center_y,alignment_price_tag_center_x,alignment_price_tag_center_y,alignment_status
IMG_7374.HEIC,0,0.97232586145401,401,1683,576,1762,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.011441256830601093,33.0,104.0,0.4514285714285714,13825,1.1532365699032365,0.9482167352537723,2,"3,35",3.35,0.8981083035469055,"3,65",3.65,0.7860589027404785,,,,2,"3,35 / 3,65",3.35 / 3.65,price_tag_crops\tag_0000_price_3_35__3_65.jpg,,ATACADO |  3.35 | E | 医 |  3.65 | wwoon,60,__Unknown__,0.5456989109516144,True,True,109.56390829100611,60,__Unknown__,109.56390829100611,2,0.1590909090909091,0.3440366972477064,0.19349457881567972,False,0,60,__Unknown__,0.5456989109516144,True,True,False,,,,,,,109.56390829100611,-59.5,92.0,548.0,1630.5,488.5,1722.5,aligned_unknown
IMG_7374.HEIC,1,0.9718306660652161,1192,1191,1377,1277,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,25.0,69.0,0.4648648648648649,15910,1.3271604938271604,0.993940151183857,1,"5,59",5.59,0.9532839059829712,"5,09",5.09,0.8778768181800842,,,,2,"5,59 / 5,09",5.59 / 5.09,price_tag_crops\tag_0001_price_5_59__5_09.jpg,,ATACADO | 5.59 | 1m |  | 93 | 5.09,29,__Unknown__,0.6440600901842117,True,True,202.69743461622795,29,__Unknown__,202.69743461622795,1,0.06376811594202898,0.12,0.07576811594202898,False,0,29,__Unknown__,0.6440600901842117,True,True,False,,,,,,,202.69743461622795,-22.0,201.5,1306.5,1032.5,1284.5,1234.0,aligned_unknown
IMG_7374.HEIC,2,0.9717626571655273,312,1194,495,1282,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,22.0,66.0,0.4808743169398907,16104,1.3433433433433433,1.006059848816143,1,"4,99",4.99,0.9961339831352234,"5,29",5.29,0.9914435744285583,,,,2,"4,99 / 5,29",4.99 / 5.29,price_tag_crops\tag_0002_price_4_99__5_29.jpg,,499 | ATACADO | 岗 | 5.29,37,__Unknown__,0.5442405939102173,True,True,205.388047364008,37,__Unknown__,205.388047364008,1,0.2519280205655527,0.1245674740484429,0.264384767970397,False,0,37,__Unknown__,0.5442405939102173,True,True,False,,,,,,,205.388047364008,-98.0,180.5,501.5,1057.5,403.5,1238.0,aligned_unknown
IMG_7374.HEIC,3,0.9712378978729248,1887,1670,2069,1756,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,33.0,96.0,0.4725274725274725,15652,1.305638972305639,1.073525377229081,2,"2,65",2.65,0.928463339805603,"2,75",2.75,0.8255401849746704,,,,2,"2,65 / 2,75",2.65 / 2.75,price_tag_crops\tag_0003_price_2_65__2_75.jpg,,ATACADO | 2.65 | 2.75 | 网 | JMED,20,__Unknown__,0.4720042943954468,True,True,112.80514172678478,20,__Unknown__,112.80514172678478,2,0.237012987012987,0.3431372549019608,0.2713267125031831,False,0,20,__Unknown__,0.4720042943954468,True,True,False,,,,,,,112.80514172678478,-73.0,86.0,2051.0,1627.0,1978.0,1713.0,aligned_unknown
IMG_7374.HEIC,4,0.9710832834243774,836,2124,1006,2202,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.03146790631146076,31.0,94.0,0.4588235294117647,13260,1.1061061061061062,0.9401588201928531,3,"6,79",6.79,0.8858367204666138,,,,,,,1,"6,79",6.79,price_tag_crops\tag_0004_price_6_79.jpg,,AFACADO | 4 | 2 | 6.79 | C/LOAS,53,__Unknown__,0.5998004674911499,True,True,272.0758166394066,53,__Unknown__,272.0758166394066,3,0.5210526315789473,0.3560606060606061,0.556658692185008,False,0,53,__Unknown__,0.5998004674911499,True,True,False,,,,,,,272.0758166394066,247.5,113.0,673.5,2050.0,921.0,2163.0,aligned_unknown
IMG_7374.HEIC,5,0.9708578586578369,1458,2931,1620,3005,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.052704031465093414,35.0,111.0,0.4567901234567901,11988,1.0,1.0723678325431614,5,"3,59",3.59,0.9940446019172668,"3,75",3.75,0.9815201163291931,,,,2,"3,59 / 3,75",3.59 / 3.75,price_tag_crops\tag_0005_price_3_59__3_75.jpg,,ATACADO | 3.59 | 3.75,6,__Unknown__,0.6415854692459106,True,True,195.53835940807113,6,__Unknown__,195.53835940807113,5,0.04252199413489736,0.12903225806451613,0.05542521994134897,False,0,6,__Unknown__,0.6415854692459106,True,True,False,,,,,,,195.53835940807113,14.5,195.0,1524.5,2773.0,1539.0,2968.0,aligned_unknown
IMG_7374.HEIC,6,0.9706666469573975,839,1677,1015,1761,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,30.0,90.0,0.4772727272727273,14784,1.2332332332332332,1.013991769547325,2,"5,49",5.49,0.9442974328994751,"5,79",5.79,0.8201608657836914,,,,2,"5,49 / 5,79",5.49 / 5.79,price_tag_crops\tag_0006_price_5_49__5_79.jpg,,ATACADO | 5.49 | t4 | 强 | S 5.79 | awt,44,__Unknown__,0.518740326166153,True,True,188.53381659532593,44,__Unknown__,188.53381659532593,2,0.06060606060606061,0.1111111111111111,0.07171717171717172,False,0,44,__Unknown__,0.518740326166153,True,True,False,,,,,,,188.53381659532593,-24.0,187.0,951.0,1532.0,927.0,1719.0,aligned_unknown
IMG_7374.HEIC,7,0.9705266356468201,1807,2123,1983,2204,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.4540989159891599,39.0,125.0,0.4602272727272727,14256,1.1891891891891893,1.0107770845150312,3,"3,35",3.35,0.9627642631530762,"3,49",3.49,0.9800918698310852,,,,2,"3,35 / 3,49",3.35 / 3.49,price_tag_crops\tag_0007_price_3_35__3_49.jpg,,3.35 | ATACADO | 3.49,41,__Unknown__,0.4867608666419983,True,True,82.52575355608697,41,__Unknown__,82.52575355608697,3,0.11488673139158576,0.3277777777777778,0.14766450916936352,False,0,41,__Unknown__,0.4867608666419983,True,True,False,,,,,,,82.52575355608697,-35.5,74.5,1930.5,2089.0,1895.0,2163.5,aligned_unknown
IMG_7374.HEIC,8,0.9693756103515625,1530,1188,1716,1276,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,40.0,103.0,0.4731182795698925,16368,1.3653653653653655,1.0225526332229649,1,"2,35",2.35,0.9405839443206787,,,,,,,1,"2,35",2.35,price_tag_crops\tag_0008_price_2_35.jpg,,23 | ATACADO | 14 | 2.35,21,__Unknown__,0.649778405825297,True,True,204.1984329028996,31,RANCHEIRO__RANCHEIRO COOKIES RANCHEIRO,447.8864253357094,1,0.10344827586206896,0.12422360248447205,0.11587063611051616,True,0,21,__Unknown__,0.649778405825297,True,True,False,,,,,,,204.1984329028996,-36.0,201.0,1659.0,1031.0,1623.0,1232.0,aligned_unknown
IMG_7374.HEIC,9,0.9690113067626953,1131,2931,1292,3001,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.23341836734693877,37.0,118.0,0.43478260869565216,11270,0.9401067734401067,1.008140262993112,5,"3,59",3.59,0.9732620120048523,"3,75",3.75,0.936713695526123,,,,2,"3,59 / 3,75",3.59 / 3.75,price_tag_crops\tag_0009_price_3_59__3_75.jpg,,3.59 | 3.75,2,__Unknown__,0.5725434571504593,True,True,197.101496696499,2,__Unknown__,197.101496696499,5,0.11396011396011396,0.11075949367088607,0.12503606332720257,False,0,2,__Unknown__,0.5725434571504593,True,True,False,,,,,,,197.101496696499,40.0,193.0,1171.5,2773.0,1211.5,2966.0,aligned_unknown
