source_image,tag_index,detector_confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sale_classification,is_promo,sale_reason,sale_color_reason,sale_geometry_reason,sale_keyword_match,sale_baseline_color,sale_baseline_confidence,sale_baseline_source,tag_color,tag_red_ratio,tag_yellow_ratio,tag_background_lab_b,tag_background_saturation,tag_aspect_ratio,tag_area,tag_area_to_median_ratio,tag_area_to_shelf_median_ratio,sale_shelf_index,primary_price,primary_value,primary_price_confidence,secondary_price,secondary_value,secondary_price_confidence,tertiary_price,tertiary_value,tertiary_price_confidence,price_count,prices,price_values,crop_file,ocr_error,ocr_text,closest_product_index,closest_product_label,closest_product_score,closest_product_is_unknown,closest_product_is_rejected,closest_product_distance_px,preferred_product_index,preferred_product_label,preferred_product_distance_px,alignment_shelf_row_index,alignment_horizontal_offset_ratio,alignment_vertical_gap_ratio,alignment_match_cost,alignment_one_to_one_reassigned,alignment_one_to_one_rejection_count,aligned_product_index,aligned_product_label,aligned_product_score,aligned_product_is_unknown,aligned_product_is_rejected,alignment_corrected,alignment_correction_reason,alignment_consensus_label,alignment_consensus_votes,alignment_consensus_total,alignment_consensus_share,alignment_consensus_product_indices,alignment_distance_px,alignment_dx_px,alignment_dy_px,alignment_product_center_x,alignment_product_center_y,alignment_price_tag_center_x,alignment_price_tag_center_y,alignment_status
IMG_7297.HEIC,0,0.9617728590965271,796,1624,947,1750,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-3.0,14.0,0.8344370860927153,19026,1.19720614145482,1.0,0,"2,79",2.79,0.9998365640640259,"2,99",2.99,0.9998581409454346,,,,2,"2,79 / 2,99",2.79 / 2.99,price_tag_crops\tag_0000_price_2_79__2_99.jpg,," | 2,79 | 2,99",72,__Unknown__,0.5115076899528503,True,True,213.9778025870908,72,__Unknown__,213.9778025870908,0,0.033112582781456956,0.15602836879432624,0.04871541966088958,True,0,79,__Unknown__,0.5011511445045471,True,True,False,,,,,,,277.54504138968144,-5.0,277.5,876.5,1409.5,871.5,1687.0,aligned_unknown
IMG_7297.HEIC,1,0.9540195465087891,989,2858,1131,2966,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,6.0,20.0,0.7605633802816901,15336,0.9650138434432419,1.002483984834619,2,"1,89",1.89,0.9998648762702942,"2,09",2.09,0.975068986415863,,,,2,"1,89 / 2,09",1.89 / 2.09,price_tag_crops\tag_0001_price_1_89__2_09.jpg,,"0D | 1,89 | 2,09 | R | ",75,__Unknown__,0.47201762596766156,True,True,448.3257744096362,75,__Unknown__,448.3257744096362,2,,,,True,0,,,,,,,,,,,,,,,,,,1060.0,2912.0,no_available_product_for_one_to_one
IMG_7297.HEIC,2,0.9505897164344788,797,2191,934,2307,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-3.0,12.0,0.8467153284671532,15892,1.0,0.9403550295857989,1,"2,19",2.19,0.9995453953742981,"2,49",2.49,0.9999304413795471,,,,2,"2,19 / 2,49",2.19 / 2.49,price_tag_crops\tag_0002_price_2_19__2_49.jpg,,"E | 2,19 | 2,49 | Cyma |  | 验",53,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE BAUNILHA RANCHEIRO,0.9120246171951294,False,False,138.24073205824686,53,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE BAUNILHA RANCHEIRO,138.24073205824686,1,0.3142361111111111,0.8571428571428571,0.3999503968253968,False,0,53,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE BAUNILHA RANCHEIRO,0.9120246171951294,False,False,False,,,,,,,138.24073205824686,-90.5,104.5,956.0,2144.5,865.5,2249.0,aligned_known
IMG_7297.HEIC,3,0.9394664764404297,1936,2850,2076,2959,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,5.0,15.0,0.7785714285714286,15260,0.9602315630505915,0.9975160151653811,2,"1,89",1.89,0.9994539022445679,"2,09",2.09,0.9294909238815308,,,,2,"1,89 / 2,09",1.89 / 2.09,price_tag_crops\tag_0003_price_1_89__2_09.jpg,,"1,89 | 2,09",60,__Unknown__,0.5375458598136902,True,True,248.82323042674292,60,__Unknown__,248.82323042674292,2,,,,True,0,,,,,,,,,,,,,,,,,,2006.0,2904.5,no_available_product_for_one_to_one
IMG_7297.HEIC,4,0.9373374581336975,1898,2199,2046,2320,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-4.0,14.0,0.8175675675675675,17908,1.1268562798892525,1.0596449704142012,1,"2,19",2.19,0.9987776279449463,"2,49",2.49,0.9981003999710083,,,,2,"2,19 / 2,49",2.19 / 2.49,price_tag_crops\tag_0004_price_2_19__2_49.jpg,,"EEN   | 2,19 | 2,49 | 图",50,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,0.8978652477264404,False,False,174.55801327925337,50,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,174.55801327925337,1,0.2032967032967033,1.4702380952380953,0.3503205128205128,False,0,50,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,0.8978652477264404,False,False,False,,,,,,,174.55801327925337,-55.5,165.5,2027.5,2094.0,1972.0,2259.5,aligned_known
