source_image,tag_index,detector_confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sale_classification,is_promo,sale_reason,sale_color_reason,sale_geometry_reason,sale_keyword_match,sale_baseline_color,sale_baseline_confidence,sale_baseline_source,tag_color,tag_red_ratio,tag_yellow_ratio,tag_background_lab_b,tag_background_saturation,tag_aspect_ratio,tag_area,tag_area_to_median_ratio,tag_area_to_shelf_median_ratio,sale_shelf_index,primary_price,primary_value,primary_price_confidence,secondary_price,secondary_value,secondary_price_confidence,tertiary_price,tertiary_value,tertiary_price_confidence,price_count,prices,price_values,crop_file,ocr_error,ocr_text,closest_product_index,closest_product_label,closest_product_score,closest_product_is_unknown,closest_product_is_rejected,closest_product_distance_px,preferred_product_index,preferred_product_label,preferred_product_distance_px,alignment_shelf_row_index,alignment_horizontal_offset_ratio,alignment_vertical_gap_ratio,alignment_match_cost,alignment_one_to_one_reassigned,alignment_one_to_one_rejection_count,aligned_product_index,aligned_product_label,aligned_product_score,aligned_product_is_unknown,aligned_product_is_rejected,alignment_corrected,alignment_correction_reason,alignment_consensus_label,alignment_consensus_votes,alignment_consensus_total,alignment_consensus_share,alignment_consensus_product_indices,alignment_distance_px,alignment_dx_px,alignment_dy_px,alignment_product_center_x,alignment_product_center_y,alignment_price_tag_center_x,alignment_price_tag_center_y,alignment_status
IMG_7352.HEIC,0,0.971038818359375,1442,3809,1627,3887,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,white,0.0,0.9923076923076923,39.0,105.0,0.42162162162162165,14430,0.7032163742690059,0.9866666666666667,7,"9,49",9.49,0.9931342601776123,,,,,,,1,"9,49",9.49,price_tag_crops\tag_0000_price_9_49.jpg,,9.49,9,__Unknown__,0.6311308940251669,True,True,322.8641355121377,10,Mabel__Mabel Rosquinha Mabel Sabor Coco,909.4789717195225,9,0.3241279069767442,0.3463687150837989,0.3587647784851241,True,0,9,__Unknown__,0.6311308940251669,True,True,False,,,,,,,322.8641355121377,111.5,303.0,1423.0,3545.0,1534.5,3848.0,aligned_unknown
IMG_7352.HEIC,1,0.9708721041679382,1691,3293,1892,3380,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,yellow,0.0,0.9759615384615384,53.0,124.0,0.43283582089552236,17487,0.8521929824561404,1.003558106169297,5,"4,99",4.99,0.9581034779548645,,,,,,,1,"4,99",4.99,price_tag_crops\tag_0001_price_4_99.jpg,,"ENLITECIS | 4,99 | RS | 狂时R | SN",68,__Unknown__,0.565811550617218,True,True,89.51256894984078,68,__Unknown__,89.51256894984078,7,0.003205128205128205,1.0982142857142858,0.11302655677655679,False,0,68,__Unknown__,0.565811550617218,True,True,False,,,,,,,89.51256894984078,1.5,89.5,1790.0,3247.0,1791.5,3336.5,aligned_unknown
IMG_7352.HEIC,2,0.970176100730896,1970,3434,2163,3525,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,yellow,0.0,0.9839324618736384,54.0,123.0,0.47150259067357514,17563,0.855896686159844,1.0,6,"6,99",6.99,0.9830703735351562,,,,,,,1,"6,99",6.99,price_tag_crops\tag_0002_price_6_99.jpg,, | 6.99 | D,79,__Unknown__,0.6204402565956115,True,True,137.71437833429013,79,__Unknown__,137.71437833429013,8,0.29880478087649404,0.4625,0.34505478087649405,False,0,79,__Unknown__,0.6204402565956115,True,True,False,,,,,,,137.71437833429013,-75.0,115.5,2141.5,3364.0,2066.5,3479.5,aligned_unknown
IMG_7352.HEIC,3,0.9684759974479675,823,3813,1013,3891,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,white,0.0,0.9945608702607582,39.0,99.0,0.4105263157894737,14820,0.7222222222222222,1.0133333333333334,7,"9,49",9.49,0.9164019227027893,,,,,,,1,"9,49",9.49,price_tag_crops\tag_0003_price_9_49.jpg,,CNA | 9.49 | hr | 404102,2,__Unknown__,0.7114433348178864,True,True,306.9609095634166,10,Mabel__Mabel Rosquinha Mabel Sabor Coco,379.73708009621606,9,0.6932773109243697,0.20243902439024392,-0.036478786636605864,False,0,10,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.8558217525482178,False,False,True,neighbor_consensus,Mabel__Mabel Rosquinha Mabel Sabor Coco,2,3,0.6666666666666666,10 / 16,379.73708009621606,247.5,288.0,670.5,3564.0,918.0,3852.0,corrected_neighbor_consensus
IMG_7352.HEIC,4,0.9684395790100098,1607,1872,1864,1977,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,yellow,0.0,0.9656084656084656,57.0,128.0,0.4085603112840467,26985,1.3150584795321638,0.9780540403399721,2,"2,99",2.99,0.999972939491272,,,,,,,1,"2,99",2.99,price_tag_crops\tag_0004_price_2_99.jpg,,"BISC CORY SAG PALTO IO LETE | 2,99 | RS",4,__Unknown__,0.4772329429785411,True,True,296.7444186501239,4,__Unknown__,296.7444186501239,4,0.377431906614786,0.13982102908277405,0.3914140095230634,True,0,1,__Unknown__,0.4953249394893646,True,True,False,,,,,,,302.00165562460086,97.0,286.0,1638.5,1638.5,1735.5,1924.5,aligned_unknown
IMG_7352.HEIC,5,0.967210054397583,1096,3288,1301,3373,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,yellow,0.0,0.9722222222222222,51.0,119.0,0.4146341463414634,17425,0.8491715399610137,1.0,5,"4,49",4.49,0.9999626874923706,,,,,,,1,"4,49",4.49,price_tag_crops\tag_0005_price_4_49.jpg,,"欢 | 4,49 | AS | ",37,__Unknown__,0.6698948542277018,True,True,136.5329630528833,37,__Unknown__,136.5329630528833,7,0.23870967741935484,0.9196428571428571,0.33067396313364056,False,0,37,__Unknown__,0.6698948542277018,True,True,False,,,,,,,136.5329630528833,-111.0,79.5,1309.5,3251.0,1198.5,3330.5,aligned_unknown
IMG_7352.HEIC,6,0.9666255116462708,750,2455,996,2555,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,yellow,0.0,0.9542389210019268,65.0,144.0,0.4065040650406504,24600,1.1988304093567252,1.0746112178927136,3,"3,99",3.99,0.9999804496765137,,,,,,,1,"3,99",3.99,price_tag_crops\tag_0006_price_3_99.jpg,,"阳长阳 | 3,99 | RS",8,__Unknown__,0.4477502107620239,True,True,311.08841187032345,8,__Unknown__,311.08841187032345,5,0.09848484848484848,0.10077519379844961,0.10856236786469345,False,0,8,__Unknown__,0.4477502107620239,True,True,False,,,,,,,311.08841187032345,-26.0,310.0,899.0,2195.0,873.0,2505.0,aligned_unknown
IMG_7352.HEIC,7,0.9663922190666199,1286,2897,1505,2985,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,yellow,0.0,0.9554030874785592,59.0,134.0,0.4018264840182648,19272,0.9391812865497076,0.9686369119420989,4,"9,59",9.59,0.9999173879623413,,,,,,,1,"9,59",9.59,price_tag_crops\tag_0007_price_9_59.jpg,,"KE | 9,59 | RS | ",67,__Unknown__,0.7381069302558899,True,True,63.94137940332536,38,Mabel__Mabel Laminado Doce Mabel Sabor Chocolate,573.2514718690219,6,0.034722222222222224,0.8085106382978723,0.11557328605200946,True,0,67,__Unknown__,0.7381069302558899,True,True,False,,,,,,,63.94137940332536,17.5,61.5,1378.0,2879.5,1395.5,2941.0,aligned_unknown
IMG_7352.HEIC,8,0.9659550786018372,1960,657,2258,779,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,white,0.0,0.9492691879137445,42.0,90.0,0.40939597315436244,36356,1.7717348927875243,0.932970642578526,0,"13,99",13.99,0.9999868273735046,,,,,,,1,"13,99",13.99,price_tag_crops\tag_0008_price_13_99.jpg,,"ROSCON CHAMPLRNE BADICO IN | 13,99 | AS | ",31,__Unknown__,0.5062925517559052,True,True,353.05027970531336,,,,1,,,,,,,,,,,,,,,,,,,,,,,2109.0,718.0,no_product_in_shelf_row
IMG_7352.HEIC,9,0.9659380912780762,1012,1223,1300,1336,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,yellow,0.76,image_single_palette,yellow,0.0,0.9533947907521217,55.0,120.0,0.3923611111111111,32544,1.5859649122807018,1.0604796663190823,1,"4,99",4.99,0.9999840259552002,"4,39",4.39,0.7217820882797241,,,,2,"4,99 / 4,39",4.99 / 4.39,price_tag_crops\tag_0009_price_4_99__4_39.jpg,,"BISCONTO MARIA LIANE 270g | 4,99 | RS | 67096000661224 | 片4.39",12,__Unknown__,0.6557205796241761,True,True,316.0146357370177,6,RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO,709.8200476177043,2,0.37822878228782286,0.08946078431372549,0.38717486071919543,True,0,12,__Unknown__,0.6557205796241761,True,True,False,,,,,,,316.0146357370177,-205.0,240.5,1361.0,1039.0,1156.0,1279.5,aligned_unknown
