source_image,tag_index,detector_confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sale_classification,is_promo,sale_reason,sale_color_reason,sale_geometry_reason,sale_keyword_match,sale_baseline_color,sale_baseline_confidence,sale_baseline_source,tag_color,tag_red_ratio,tag_yellow_ratio,tag_background_lab_b,tag_background_saturation,tag_aspect_ratio,tag_area,tag_area_to_median_ratio,tag_area_to_shelf_median_ratio,sale_shelf_index,primary_price,primary_value,primary_price_confidence,secondary_price,secondary_value,secondary_price_confidence,tertiary_price,tertiary_value,tertiary_price_confidence,price_count,prices,price_values,crop_file,ocr_error,ocr_text,closest_product_index,closest_product_label,closest_product_score,closest_product_is_unknown,closest_product_is_rejected,closest_product_distance_px,preferred_product_index,preferred_product_label,preferred_product_distance_px,alignment_shelf_row_index,alignment_horizontal_offset_ratio,alignment_vertical_gap_ratio,alignment_match_cost,alignment_one_to_one_reassigned,alignment_one_to_one_rejection_count,aligned_product_index,aligned_product_label,aligned_product_score,aligned_product_is_unknown,aligned_product_is_rejected,alignment_corrected,alignment_correction_reason,alignment_consensus_label,alignment_consensus_votes,alignment_consensus_total,alignment_consensus_share,alignment_consensus_product_indices,alignment_distance_px,alignment_dx_px,alignment_dy_px,alignment_product_center_x,alignment_product_center_y,alignment_price_tag_center_x,alignment_price_tag_center_y,alignment_status
IMG_7288.HEIC,0,0.9695447683334351,217,1742,429,1874,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-1.0,6.0,0.6226415094339622,27984,0.9790606140120703,0.958980158322196,0,"1,79",1.79,0.9378795623779297,"1,79",1.79,0.9270281195640564,"1,99",1.99,0.8806775808334351,3,"1,79 / 1,79 / 1,99",1.79 / 1.79 / 1.99,price_tag_crops\tag_0000_price_1_79__1_79__1_99.jpg,,90g CHOC | D4 | 1.79 | 1.79 | 1.99 | 豆 | BA | IP,14,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,0.7090056777000427,False,False,83.55387483534201,14,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,83.55387483534201,0,0.12352941176470589,0.0603448275862069,0.1295638945233266,False,0,14,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,0.7090056777000427,False,False,False,,,,,,,83.55387483534201,52.5,65.0,270.5,1743.0,323.0,1808.0,aligned_known
IMG_7288.HEIC,1,0.9676539897918701,986,1730,1199,1867,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-1.0,4.0,0.6431924882629108,29181,1.0209393859879297,1.0,0,"1,79",1.79,0.9374366998672485,"1,79",1.79,0.8632124662399292,"1,99",1.99,0.977684736251831,3,"1,79 / 1,79 / 1,99",1.79 / 1.79 / 1.99,price_tag_crops\tag_0001_price_1_79__1_79__1_99.jpg,,"BISC ROSO RECH RANCHEIRD 90g NOR | 1,79 | 1.79 | 1,99 | 三",55,__Unknown__,0.6459713578224182,True,True,62.03224967708329,36,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,405.17280264104596,0,0.05250596658711217,0.0,0.05250596658711217,True,0,55,__Unknown__,0.6459713578224182,True,True,False,,,,,,,62.03224967708329,-22.0,58.0,1114.5,1740.5,1092.5,1798.5,aligned_unknown
IMG_7288.HEIC,2,0.9641827940940857,1815,1720,2035,1863,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,1.0,14.0,0.65,31460,1.1006734890230037,1.0780987628936636,0,"1,79",1.79,0.8897048234939575,"1,79",1.79,0.9783185124397278,"1,99",1.99,0.9466854333877563,3,"1,79 / 1,79 / 1,99",1.79 / 1.79 / 1.99,price_tag_crops\tag_0002_price_1_79__1_79__1_99.jpg,,"2 | MISO ROSQ RECH RANCHERD 90g BAUN | K W | WAN H | 1.79 | 1.79 | 1,99 | 直 | A INDAE | A | 蓝 | 1",68,__Unknown__,0.565690666437149,True,True,349.39125633020643,21,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,1253.4034665661334,0,,,,True,0,,,,,,,,,,,,,,,,,,1925.0,1791.5,no_available_product_for_one_to_one
IMG_7288.HEIC,3,0.9573565721511841,1009,2892,1217,3022,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,1.0,14.0,0.625,27040,0.9460334120528295,1.0,1,"1,89",1.89,0.888997495174408,"1,89",1.89,0.9854715466499329,"1,99",1.99,0.9572036266326904,3,"1,89 / 1,89 / 1,99",1.89 / 1.89 / 1.99,price_tag_crops\tag_0003_price_1_89__1_89__1_99.jpg,,"ESC BARLAN TEDG II DEC | 山 | 1,89 | 1,89 | 1.99 | 6n | AUNMSACE",18,__Unknown__,0.5510077595710754,True,True,222.3083444227859,18,__Unknown__,222.3083444227859,1,0.28,0.2326388888888889,0.3032638888888889,False,0,18,__Unknown__,0.5510077595710754,True,True,False,,,,,,,222.3083444227859,-70.0,211.0,1183.0,2746.0,1113.0,2957.0,aligned_unknown
