source_image,tag_index,detector_confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sale_classification,is_promo,sale_reason,sale_color_reason,sale_geometry_reason,sale_keyword_match,sale_baseline_color,sale_baseline_confidence,sale_baseline_source,tag_color,tag_red_ratio,tag_yellow_ratio,tag_background_lab_b,tag_background_saturation,tag_aspect_ratio,tag_area,tag_area_to_median_ratio,tag_area_to_shelf_median_ratio,sale_shelf_index,primary_price,primary_value,primary_price_confidence,secondary_price,secondary_value,secondary_price_confidence,tertiary_price,tertiary_value,tertiary_price_confidence,price_count,prices,price_values,crop_file,ocr_error,ocr_text,closest_product_index,closest_product_label,closest_product_score,closest_product_is_unknown,closest_product_is_rejected,closest_product_distance_px,preferred_product_index,preferred_product_label,preferred_product_distance_px,alignment_shelf_row_index,alignment_horizontal_offset_ratio,alignment_vertical_gap_ratio,alignment_match_cost,alignment_one_to_one_reassigned,alignment_one_to_one_rejection_count,aligned_product_index,aligned_product_label,aligned_product_score,aligned_product_is_unknown,aligned_product_is_rejected,alignment_corrected,alignment_correction_reason,alignment_consensus_label,alignment_consensus_votes,alignment_consensus_total,alignment_consensus_share,alignment_consensus_product_indices,alignment_distance_px,alignment_dx_px,alignment_dy_px,alignment_product_center_x,alignment_product_center_y,alignment_price_tag_center_x,alignment_price_tag_center_y,alignment_status
IMG_7290.HEIC,0,0.960688591003418,654,2095,847,2210,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-3.0,13.0,0.5958549222797928,22195,1.0,1.0055043377805966,1,"6,09",6.09,0.9901080131530762,"6,09",6.09,0.9955281615257263,"6,50",6.5,0.9907413721084595,3,"6,09 / 6,09 / 6,50",6.09 / 6.09 / 6.50,price_tag_crops\tag_0000_price_6_09__6_09__6_50.jpg,,BSC | CHOOS | LAACTO |  SERENATA | 6.09 | 6.09 | 6.50 | 豆,42,__Unknown__,0.5959609746932983,True,True,76.76262111210117,42,__Unknown__,76.76262111210117,1,0.05606060606060606,0.5067567567567568,0.10673628173628175,False,0,42,__Unknown__,0.5959609746932983,True,True,False,,,,,,,76.76262111210117,-18.5,74.5,769.0,2078.0,750.5,2152.5,aligned_unknown
IMG_7290.HEIC,1,0.9585261940956116,1444,2127,1638,2247,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-6.0,27.0,0.6185567010309279,23280,1.048884883982879,1.0546583006772827,1,"6,45",6.45,0.9887151718139648,"6,45",6.45,0.9967731237411499,"6,89",6.89,0.9874780178070068,3,"6,45 / 6,45 / 6,89",6.45 / 6.45 / 6.89,price_tag_crops\tag_0001_price_6_45__6_45__6_89.jpg,,BISC CHOCO COONIES HESTLE BRDNNE  | 6.45 | 6.45 | 6.89 | 0,53,__Unknown__,0.5120920240879059,True,True,113.51761977772438,53,__Unknown__,113.51761977772438,1,0.08074534161490683,0.5523809523809524,0.13598343685300207,False,0,53,__Unknown__,0.5120920240879059,True,True,False,,,,,,,113.51761977772438,-26.0,110.5,1567.0,2076.5,1541.0,2187.0,aligned_unknown
IMG_7290.HEIC,2,0.958386242389679,1527,2696,1730,2810,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-3.0,11.0,0.5615763546798029,23142,1.042667267402568,1.030319219981301,2,"0,99",0.99,0.9990137815475464,"0,90",0.9,0.8874641060829163,"1,09",1.09,0.9799370765686035,3,"0,99 / 0,90 / 1,09",0.99 / 0.90 / 1.09,price_tag_crops\tag_0002_price_0_99__0_90__1_09.jpg,,"BISC BRIE IEAFER PASSATER | A | 0.99 | W | 0.90 | 1,09 | 8 | 2",47,__Unknown__,0.49235662817955017,True,True,246.8425611599426,47,__Unknown__,246.8425611599426,2,0.4506769825918762,0.0,0.4506769825918762,False,0,47,__Unknown__,0.49235662817955017,True,True,False,,,,,,,246.8425611599426,-233.0,81.5,1861.5,2671.5,1628.5,2753.0,aligned_unknown
IMG_7290.HEIC,3,0.9579166173934937,1090,2115,1283,2223,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-3.0,11.0,0.5595854922279793,20844,0.9391304347826087,0.9442997259156908,1,"6,45",6.45,0.9935076832771301,"6,45",6.45,0.9331018924713135,"6,69",6.69,0.9415348768234253,3,"6,45 / 6,45 / 6,69",6.45 / 6.45 / 6.69,price_tag_crops\tag_0003_price_6_45__6_45__6_69.jpg,,BSC | STE ELA  | 4 | 6.45 | 6.45 | 6.69 | 卫 | 江,45,__Unknown__,0.5428305715322495,True,True,83.21658488546619,45,__Unknown__,83.21658488546619,1,0.016713091922005572,0.5375,0.07046309192200557,False,0,45,__Unknown__,0.5428305715322495,True,True,False,,,,,,,83.21658488546619,6.0,83.0,1180.5,2086.0,1186.5,2169.0,aligned_unknown
IMG_7290.HEIC,4,0.957438051700592,1107,1592,1315,1718,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,1.0,10.0,0.6057692307692307,26208,1.180806487947736,1.0,0,"1,89",1.89,0.9999868869781494,,,,,,,1,"1,89",1.89,price_tag_crops\tag_0004_price_1_89.jpg,,"BESC CHONIES RANCHELRD Ea SUUCHC | Preco Par Unidade | 1,89 | OCA | M | ANL | 10 | RS | 园",31,__Unknown__,0.6946061054865519,True,True,87.0976463516667,19,RANCHEIRO__RANCHEIRO COOKIES RANCHEIRO,212.98943635776868,0,0.15480427046263345,1.3130434782608695,-0.4638913817112796,False,0,19,RANCHEIRO__RANCHEIRO COOKIES RANCHEIRO,0.8926090449094772,False,False,True,directly_above_known,,,,,,212.98943635776868,-43.5,208.5,1254.5,1446.5,1211.0,1655.0,corrected_directly_above_known
IMG_7290.HEIC,5,0.9567099809646606,513,2663,711,2773,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-4.0,15.0,0.5555555555555556,21780,0.9813020950664564,0.9696807800186991,2,"0,99",0.99,0.9514240026473999,"0,99",0.99,0.9373769164085388,"1,09",1.09,0.9639859199523926,3,"0,99 / 0,99 / 1,09",0.99 / 0.99 / 1.09,price_tag_crops\tag_0005_price_0_99__0_99__1_09.jpg,,BSC | WAFER PASSATER | 2 | MORANGS | 0.99 | 0.99 | NN | 1.09 | 工,34,__Unknown__,0.5706737041473389,True,True,248.08919766890295,34,__Unknown__,248.08919766890295,2,0.4738955823293173,0.0,0.4738955823293173,False,0,34,__Unknown__,0.5706737041473389,True,True,False,,,,,,,248.08919766890295,-236.0,76.5,848.0,2641.5,612.0,2718.0,aligned_unknown
IMG_7290.HEIC,6,0.9547767043113708,1840,2153,2042,2266,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-2.0,10.0,0.5594059405940595,22826,1.0284298265375085,1.0340906516864112,1,"6,59",6.59,0.7678713798522949,,,,,,,1,"6,59",6.59,price_tag_crops\tag_0006_price_6_59.jpg,,8C | N5 | REPEC | BUTTER | EPJ | MNG | M | 6. | 45 | 6 | 45 | 6. | 59 | 豆 | a | 巴,28,__Unknown__,0.3376496732234955,True,True,265.82419002039677,28,__Unknown__,265.82419002039677,1,0.6806930693069307,0.1652046783625731,0.697213537143188,False,0,28,__Unknown__,0.3376496732234955,True,True,False,,,,,,,265.82419002039677,137.5,227.5,1803.5,1982.0,1941.0,2209.5,aligned_unknown
IMG_7290.HEIC,7,0.9541823267936707,239,2079,435,2191,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-6.0,27.0,0.5714285714285714,21952,0.9890515881955395,0.9944956622194033,1,"6,45",6.45,0.9935400485992432,"6,45",6.45,0.963446855545044,"6,89",6.89,0.9393202662467957,3,"6,45 / 6,45 / 6,89",6.45 / 6.45 / 6.89,price_tag_crops\tag_0007_price_6_45__6_45__6_89.jpg,,DICCO | COOREL | LECOM | CC | R | en | 6.45 | 6.45 | 6.89 | 豆,44,__Unknown__,0.527375320593516,True,True,82.58480489775344,44,__Unknown__,82.58480489775344,1,0.06269113149847094,0.3695652173913043,0.09964765323760139,False,0,44,__Unknown__,0.527375320593516,True,True,False,,,,,,,82.58480489775344,20.5,80.0,316.5,2055.0,337.0,2135.0,aligned_unknown
IMG_7290.HEIC,8,0.5534996390342712,2211,2160,2268,2285,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,1.0,image_single_palette,white,0.0,0.0,-2.0,13.0,2.192982456140351,7125,0.32101824735300744,0.3227852402201735,1,,,,,,,,,,0,,,price_tag_crops\tag_0008_price_not_found.jpg,price_not_found,,35,__Unknown__,0.5258534848690033,True,True,278.2103520719529,35,__Unknown__,278.2103520719529,1,0.7547169811320755,0.13224181360201512,0.7679411624922771,False,0,35,__Unknown__,0.5258534848690033,True,True,False,,,,,,,278.2103520719529,120.0,251.0,2119.5,1971.5,2239.5,2222.5,aligned_unknown
