source_image,tag_index,detector_confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sale_classification,is_promo,sale_reason,sale_color_reason,sale_geometry_reason,sale_keyword_match,sale_baseline_color,sale_baseline_confidence,sale_baseline_source,tag_color,tag_red_ratio,tag_yellow_ratio,tag_background_lab_b,tag_background_saturation,tag_aspect_ratio,tag_area,tag_area_to_median_ratio,tag_area_to_shelf_median_ratio,sale_shelf_index,primary_price,primary_value,primary_price_confidence,secondary_price,secondary_value,secondary_price_confidence,tertiary_price,tertiary_value,tertiary_price_confidence,price_count,prices,price_values,crop_file,ocr_error,ocr_text,closest_product_index,closest_product_label,closest_product_score,closest_product_is_unknown,closest_product_is_rejected,closest_product_distance_px,preferred_product_index,preferred_product_label,preferred_product_distance_px,alignment_shelf_row_index,alignment_horizontal_offset_ratio,alignment_vertical_gap_ratio,alignment_match_cost,alignment_one_to_one_reassigned,alignment_one_to_one_rejection_count,aligned_product_index,aligned_product_label,aligned_product_score,aligned_product_is_unknown,aligned_product_is_rejected,alignment_corrected,alignment_correction_reason,alignment_consensus_label,alignment_consensus_votes,alignment_consensus_total,alignment_consensus_share,alignment_consensus_product_indices,alignment_distance_px,alignment_dx_px,alignment_dy_px,alignment_product_center_x,alignment_product_center_y,alignment_price_tag_center_x,alignment_price_tag_center_y,alignment_status
IMG_7365.HEIC,0,0.9721453189849854,1656,1334,1839,1410,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,white,0.0,0.0008680555555555555,41.0,105.0,0.41530054644808745,13908,1.3179815209665955,1.0205084932310966,0,"7,99",7.99,0.9551071524620056,,,,,,,1,"7,99",7.99,price_tag_crops\tag_0000_price_7_99.jpg,,  A J  | R$7.99,46,Mabel__Mabel Amanteigado Mabel Sabor Chocolate,0.8726871728897094,False,False,207.1985762499347,46,Mabel__Mabel Amanteigado Mabel Sabor Chocolate,207.1985762499347,0,0.06938775510204082,0.20962199312714777,0.0903499544147556,False,0,46,Mabel__Mabel Amanteigado Mabel Sabor Chocolate,0.8726871728897094,False,False,False,,,,,,,207.1985762499347,-17.0,206.5,1764.5,1165.5,1747.5,1372.0,aligned_known
IMG_7365.HEIC,1,0.9706536531448364,635,1332,814,1407,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,white,0.0,0.0007054673721340388,45.0,110.0,0.41899441340782123,13425,1.2722103766879886,0.9850680559122428,0,"7,99",7.99,0.949393093585968,,,,,,,1,"7,99",7.99,price_tag_crops\tag_0001_price_7_99.jpg,,BISC NADOL | G000 | COCI | R$7.99 | 限,15,Mabel__Mabel Amanteigado Mabel Sabor Coco,0.8786860466003418,False,False,243.15941273164813,15,Mabel__Mabel Amanteigado Mabel Sabor Coco,243.15941273164813,0,0.42008196721311475,0.10576923076923077,0.43065889029003784,False,0,15,Mabel__Mabel Amanteigado Mabel Sabor Coco,0.8786860466003418,False,False,False,,,,,,,243.15941273164813,102.5,220.5,622.0,1149.0,724.5,1369.5,aligned_known
IMG_7365.HEIC,2,0.9696782231330872,1169,1333,1351,1409,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,white,0.0,0.0,35.0,87.0,0.4175824175824176,13832,1.3107794361525704,1.0149319440877573,0,"7,99",7.99,0.9326529502868652,,,,,,,1,"7,99",7.99,price_tag_crops\tag_0002_price_7_99.jpg,,BISC MAL ANT DONG LEITE | R$7.99,24,Mabel__Mabel Amanteigado Mabel Sabor Leite,0.8854066491127014,False,False,216.8000230627294,24,Mabel__Mabel Amanteigado Mabel Sabor Leite,216.8000230627294,0,0.36036036036036034,0.13166144200626959,0.3735265045609873,False,0,24,Mabel__Mabel Amanteigado Mabel Sabor Leite,0.8854066491127014,False,False,False,,,,,,,216.8000230627294,-80.0,201.5,1340.0,1169.5,1260.0,1371.0,aligned_known
IMG_7365.HEIC,3,0.9683833122253418,2015,1333,2212,1410,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,white,0.0,0.0,28.0,72.0,0.39086294416243655,15169,1.4374792703150912,1.1130351836225556,0,"7,99",7.99,0.9523167014122009,,,,,,,1,"7,99",7.99,price_tag_crops\tag_0003_price_7_99.jpg,,R$7.99,51,__Unknown__,0.5299033969640732,True,True,226.0895840148325,24,Mabel__Mabel Amanteigado Mabel Sabor Leite,799.441211096851,0,0.40239043824701193,0.13663663663663664,0.4160541019106756,True,0,48,__Unknown__,0.6243216395378113,True,True,False,,,,,,,234.8297255459794,101.0,212.0,2012.5,1159.5,2113.5,1371.5,aligned_unknown
IMG_7365.HEIC,4,0.9673251509666443,1585,1809,1761,1882,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,white,0.0,0.03510716925351072,53.0,124.0,0.4147727272727273,12848,1.217531390665719,1.0,1,"7,99",7.99,0.9357834458351135,,,,,,,1,"7,99",7.99,price_tag_crops\tag_0004_price_7_99.jpg,,ATSC MASEL | RCSCA | 6000 | COco |  | R$7.99 | UN,2,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.8882602572441101,False,False,230.73469613389312,2,Mabel__Mabel Rosquinha Mabel Sabor Coco,230.73469613389312,2,0.11159420289855072,0.11486486486486487,0.12308068938503722,False,0,2,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.8882602572441101,False,False,False,,,,,,,230.73469613389312,38.5,227.5,1634.5,1618.0,1673.0,1845.5,aligned_known
IMG_7365.HEIC,5,0.963693380355835,716,3295,861,3359,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,white,0.0,0.03971845148315736,51.0,120.5,0.4413793103448276,9280,0.8794124615020137,1.066789286124842,5,"6,99",6.99,0.8948066234588623,,,,,,,1,"6,99",6.99,price_tag_crops\tag_0005_price_6_99.jpg,,R$6.99 | 10,33,__Unknown__,0.6716931462287903,True,True,201.23183147802436,16,Mabel__Mabel Rosquinha Mabel Sabor Coco,502.66216288875376,6,0.2857142857142857,0.31004366812227074,0.31671865252651277,True,0,33,__Unknown__,0.6716931462287903,True,True,False,,,,,,,201.23183147802436,78.0,185.5,710.5,3141.5,788.5,3327.0,aligned_unknown
IMG_7365.HEIC,6,0.9593378901481628,53,1333,232,1408,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,yellow,0.0,0.928042328042328,55.0,152.0,0.41899441340782123,13425,1.2722103766879886,0.9850680559122428,0,"11,99",11.99,0.9799829125404358,,,,,,,1,"11,99",11.99,price_tag_crops\tag_0006_price_11_99.jpg,,R$11.99,37,__Unknown__,0.5491406321525574,True,True,222.19023380877928,37,__Unknown__,222.19023380877928,0,0.07415254237288135,0.1051912568306011,0.08467166805594147,False,0,37,__Unknown__,0.5491406321525574,True,True,False,,,,,,,222.19023380877928,-17.5,221.5,160.0,1149.0,142.5,1370.5,aligned_unknown
IMG_7365.HEIC,7,0.9567570686340332,2110,2996,2266,3063,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,white,0.0,0.029587155963302754,48.0,117.0,0.42948717948717946,10452,0.9904761904761905,1.0,4,"2,99",2.99,0.9340522885322571,,,,,,,1,"2,99",2.99,price_tag_crops\tag_0007_price_2_99.jpg,,R$2.99,42,__Unknown__,0.5482291877269745,True,True,188.13426056941356,6,Mabel__Mabel Rosquinha Mabel Sabor Coco,359.72941219755717,5,0.17078189300411523,0.14612676056338028,0.18539456906045326,True,0,42,__Unknown__,0.5482291877269745,True,True,False,,,,,,,188.13426056941356,41.5,183.5,2146.5,2846.0,2188.0,3029.5,aligned_unknown
IMG_7365.HEIC,8,0.9554347395896912,1065,2621,1224,2688,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,yellow,0.0,0.47611607142857143,55.0,126.0,0.42138364779874216,10653,1.0095238095238095,1.1591317120940101,3,"7,99",7.99,0.986839234828949,,,,,,,1,"7,99",7.99,price_tag_crops\tag_0008_price_7_99.jpg,,tanc | COCD | R$7.99,20,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.8953687310218811,False,False,240.66989840858787,20,Mabel__Mabel Rosquinha Mabel Sabor Coco,240.66989840858787,4,0.5050847457627119,0.0779816513761468,0.5128829109003266,False,0,20,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.8953687310218811,False,False,False,,,,,,,240.66989840858787,149.0,189.0,995.5,2465.5,1144.5,2654.5,aligned_known
IMG_7365.HEIC,9,0.9534178376197815,2145,3327,2268,3393,regular,False,image_single_palette,single_image_palette_no_reliable_contrast,,,white,0.7692307692307693,image_single_palette,white,0.0,0.0008944543828264759,50.0,121.0,0.5365853658536586,8118,0.7692963752665245,0.9332107138751581,5,"3,49",3.49,0.9259729981422424,,,,,,,1,"3,49",3.49,price_tag_crops\tag_0009_price_3_49.jpg,,RS3.49,40,__Unknown__,0.48329994082450867,True,True,180.0340245620255,29,Mabel__Mabel Rosquinha Mabel Sabor Coco,408.6590877491898,6,0.25882352941176473,0.1320754716981132,0.27203107658157605,True,0,40,__Unknown__,0.48329994082450867,True,True,False,,,,,,,180.0340245620255,66.0,167.5,2140.5,3192.5,2206.5,3360.0,aligned_unknown
